day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;26100;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;384.0
1;26100;STARFRUIT;5060;28;;;;;5065;5;5066;1;5067;28;5062.5;355.6796875
1;26100;ORCHIDS;1082;8;1081;5;1075;54;1089;8;1090;5;1096;54;1085.5;21767.3125
1;26200;AMETHYSTS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;384.0
1;26200;ORCHIDS;1082;7;1081;5;1075;52;1089;7;1090;5;1096;52;1085.5;21767.3125
1;26200;STARFRUIT;5064;9;5059;32;;;5066;32;;;;;5065.0;344.1953125
1;26300;STARFRUIT;5060;1;5059;22;;;5066;23;;;;;5063.0;351.09375
1;26300;ORCHIDS;1082;5;1081;4;1075;37;1089;5;1090;4;1096;37;1085.5;21887.3046875
1;26300;AMETHYSTS;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;384.0
1;26400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;384.0
1;26400;ORCHIDS;1083;7;1082;4;1076;47;1090;7;1091;4;1097;47;1086.5;21887.3046875
1;26400;STARFRUIT;5059;24;;;;;5066;24;;;;;5062.5;345.5234375
1;26500;AMETHYSTS;9996;2;9995;27;;;10002;3;10004;2;10005;27;9999.0;384.0
1;26500;STARFRUIT;5059;29;;;;;5064;7;5065;2;5066;27;5061.5;339.2109375
1;26500;ORCHIDS;1082;10;1081;4;1075;57;1089;10;1090;4;1096;57;1085.5;22107.296875
1;26600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;384.0
1;26600;ORCHIDS;1082;10;1081;2;1075;53;1089;10;1090;2;1096;53;1085.5;22107.296875
1;26600;STARFRUIT;5059;2;5058;28;;;5065;28;;;;;5062.0;326.8515625
1;26700;STARFRUIT;5058;24;;;;;5060;4;5066;24;;;5059.0;336.09375
1;26700;ORCHIDS;1081;9;1080;5;1074;47;1088;9;1089;5;1095;47;1084.5;22107.296875
1;26700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;384.0
1;26800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;384.0
1;26800;ORCHIDS;1079;5;1078;4;1072;48;1086;5;1087;4;1093;48;1082.5;22107.296875
1;26800;STARFRUIT;5064;1;5059;26;;;5065;2;5066;24;;;5064.5;344.5078125
1;26900;AMETHYSTS;9995;30;;;;;9998;1;10005;30;;;9996.5;384.0
1;26900;STARFRUIT;5058;30;;;;;5063;1;5065;30;;;5060.5;341.515625
1;26900;ORCHIDS;1078;8;1077;2;1071;50;1085;8;1086;2;1092;50;1081.5;22327.2890625
1;27000;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;386.0
1;27000;ORCHIDS;1078;10;1077;4;1071;47;1085;10;1086;4;1092;47;1081.5;22327.2890625
1;27000;STARFRUIT;5059;27;;;;;5064;6;5066;27;;;5061.5;349.84375
1;27100;STARFRUIT;5059;22;;;;;5064;5;5066;22;;;5061.5;353.65625
1;27100;ORCHIDS;1078;9;1077;3;1071;49;1085;9;1086;3;1092;49;1081.5;22497.28125
1;27100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;386.0
1;27200;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;386.0
1;27200;ORCHIDS;1079;10;1078;5;1072;46;1086;10;1087;5;1093;46;1082.5;22567.2734375
1;27200;STARFRUIT;5059;3;5058;24;;;5065;24;;;;;5062.0;334.859375
1;27300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;386.0
1;27300;STARFRUIT;5062;3;5057;26;;;5064;26;;;;;5063.0;321.5703125
1;27300;ORCHIDS;1080;10;1079;3;1073;53;1087;10;1088;3;1094;53;1083.5;22587.265625
1;27400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;386.0
1;27400;ORCHIDS;1079;7;1078;5;1072;45;1086;7;1087;5;1093;45;1082.5;22807.2578125
1;27400;STARFRUIT;5058;27;;;;;5065;27;;;;;5061.5;330.5390625
1;27500;STARFRUIT;5058;26;;;;;5063;7;5065;26;;;5060.5;328.375
1;27500;ORCHIDS;1079;10;1078;2;1072;46;1086;10;1087;2;1093;46;1082.5;22977.25
1;27500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;386.0
1;27600;ORCHIDS;1079;7;1078;2;1072;47;1086;7;1087;2;1093;47;1082.5;23097.2421875
1;27600;STARFRUIT;5057;25;;;;;5064;25;;;;;5060.5;324.6328125
1;27600;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;386.0
1;27700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;414.0
1;27700;STARFRUIT;5057;24;;;;;5064;24;;;;;5060.5;341.44921875
1;27700;ORCHIDS;1079;5;1078;3;1072;47;1086;5;1087;3;1093;47;1082.5;23097.2421875
1;27800;ORCHIDS;1078;10;1077;3;1071;51;1085;10;1086;3;1092;51;1081.5;23097.2421875
1;27800;STARFRUIT;5056;22;;;;;5063;22;;;;;5059.5;335.5859375
1;27800;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;414.0
1;27900;STARFRUIT;5056;22;;;;;5063;22;;;;;5059.5;332.3671875
1;27900;ORCHIDS;1078;10;1077;4;1071;50;1085;10;1086;4;1092;50;1081.5;23267.2421875
1;27900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;416.0
1;28000;ORCHIDS;1079;10;1078;5;1072;54;1086;10;1087;5;1093;54;1082.5;23337.2421875
1;28000;STARFRUIT;5056;2;5055;26;;;5058;4;5061;5;5062;2;5057.0;330.93359375
1;28000;AMETHYSTS;9998;8;9996;2;9995;26;10000;4;10004;2;10005;26;9999.0;416.0
1;28100;ORCHIDS;1079;8;1078;5;1072;42;1086;8;1087;5;1093;42;1082.5;23507.2421875
1;28100;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;416.0
1;28100;STARFRUIT;5056;23;;;;;5062;1;5063;22;;;5059.0;336.90625
1;28200;STARFRUIT;5062;1;5056;24;;;5063;24;;;;;5062.5;341.65625
1;28200;AMETHYSTS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;416.0
1;28200;ORCHIDS;1079;5;1078;2;1072;45;1086;5;1087;2;1093;45;1082.5;23627.2421875
1;28300;STARFRUIT;5056;21;;;;;5061;1;5063;21;;;5058.5;344.015625
1;28300;ORCHIDS;1078;6;1077;2;1071;42;1085;6;1086;2;1092;42;1081.5;23847.2421875
1;28300;AMETHYSTS;9998;3;9995;21;;;10005;21;;;;;10001.5;418.0
1;28400;ORCHIDS;1079;5;1078;5;1072;40;1086;5;1087;5;1093;40;1082.5;23867.2421875
1;28400;STARFRUIT;5056;22;;;;;5061;6;5063;22;;;5058.5;342.9453125
1;28400;AMETHYSTS;10002;4;9996;1;9995;21;10004;1;10005;21;;;10003.0;418.0
1;28500;ORCHIDS;1080;7;1079;2;1073;46;1087;7;1088;2;1094;46;1083.5;23887.2421875
1;28500;AMETHYSTS;10002;7;9996;1;9995;26;10004;1;10005;26;;;10003.0;426.0
1;28500;STARFRUIT;5056;1;5055;26;;;5062;27;;;;;5059.0;336.671875
1;28600;STARFRUIT;5055;28;;;;;5056;6;5062;28;;;5055.5;332.40234375
1;28600;AMETHYSTS;9995;28;;;;;10002;7;10005;28;;;9998.5;440.0
1;28600;ORCHIDS;1083;10;1082;3;1076;52;1090;10;1091;3;1097;52;1086.5;23887.2421875
1;28700;STARFRUIT;5055;28;;;;;5062;28;;;;;5058.5;351.8515625
1;28700;ORCHIDS;1084;8;1083;2;1077;49;1091;8;1092;2;1098;49;1087.5;23957.2421875
1;28700;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;480.0
1;28800;ORCHIDS;1085;10;1084;5;1078;58;1092;10;1093;5;1099;58;1088.5;24027.2421875
1;28800;STARFRUIT;5055;30;;;;;5062;30;;;;;5058.5;352.3828125
1;28800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;480.0
1;28900;ORCHIDS;1086;10;1085;5;1079;45;1093;10;1094;5;1100;45;1089.5;24027.2421875
1;28900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;488.0
1;28900;STARFRUIT;5055;24;;;;;5062;24;;;;;5058.5;353.1328125
1;29000;STARFRUIT;5055;25;;;;;5063;25;;;;;5059.0;360.5390625
1;29000;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;488.0
1;29000;ORCHIDS;1087;8;1086;2;1080;47;1094;8;1095;2;1101;47;1090.5;24027.2421875
1;29100;STARFRUIT;5061;1;5056;5;5055;30;5062;30;;;;;5061.5;350.9296875
1;29100;ORCHIDS;1092;3;1087;8;1086;2;1094;8;1095;2;1101;49;1093.0;24027.2421875
1;29100;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;488.0
1;29200;ORCHIDS;1086;8;1085;5;1079;45;1093;8;1094;5;1100;45;1089.5;24256.2421875
1;29200;STARFRUIT;5056;20;;;;;5061;4;5063;20;;;5058.5;362.9296875
1;29200;AMETHYSTS;9995;20;;;;;10002;1;10005;20;;;9998.5;490.0
1;29300;ORCHIDS;1086;10;1085;2;1079;43;1094;10;1095;2;1101;43;1090.0;24256.2421875
1;29300;AMETHYSTS;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;490.0
1;29300;STARFRUIT;5057;23;;;;;5063;2;5064;21;;;5060.0;381.78125
1;29400;STARFRUIT;5062;1;5057;1;5056;24;5063;25;;;;;5062.5;376.8515625
1;29400;AMETHYSTS;9996;1;9995;24;;;10002;8;10004;1;10005;24;9999.0;490.0
1;29400;ORCHIDS;1086;8;1085;4;1079;44;1093;8;1094;4;1100;44;1089.5;24256.2421875
1;29500;STARFRUIT;5056;23;;;;;5063;23;;;;;5059.5;372.7421875
1;29500;ORCHIDS;1085;6;1084;4;1078;40;1092;6;1093;4;1099;40;1088.5;24256.2421875
1;29500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;490.0
1;29600;ORCHIDS;1086;9;1085;2;1079;52;1093;9;1094;2;1100;52;1089.5;24256.2421875
1;29600;STARFRUIT;5055;27;;;;;5062;27;;;;;5058.5;371.0390625
1;29600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;490.0
1;29700;ORCHIDS;1087;10;1086;3;1080;52;1094;10;1095;3;1101;52;1090.5;24256.2421875
1;29700;AMETHYSTS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;490.0
1;29700;STARFRUIT;5060;1;5055;31;;;5062;31;;;;;5061.0;368.171875
1;29800;STARFRUIT;5056;5;5055;24;;;5062;24;;;;;5059.0;373.96875
1;29800;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;490.0
1;29800;ORCHIDS;1088;9;1087;4;1081;43;1095;9;1096;4;1102;43;1091.5;24256.2421875
1;29900;STARFRUIT;5058;1;5056;3;5055;25;5062;25;;;;;5060.0;377.5078125
1;29900;AMETHYSTS;10000;2;9998;8;9995;25;10005;25;;;;;10002.5;490.0
1;29900;ORCHIDS;1088;8;1087;5;1081;51;1095;8;1096;5;1102;51;1091.5;24376.2421875
1;30000;ORCHIDS;1088;7;1087;2;1081;45;1095;7;1096;2;1102;45;1091.5;24496.2421875
1;30000;STARFRUIT;5059;2;5056;26;;;5061;2;5063;26;;;5060.0;382.046875
1;30000;AMETHYSTS;10000;2;9995;26;;;10005;26;;;;;10002.5;490.0
1;30100;AMETHYSTS;9995;28;;;;;10002;10;10005;28;;;9998.5;490.0
1;30100;ORCHIDS;1087;7;1086;2;1080;51;1094;7;1095;2;1101;51;1090.5;24496.2421875
1;30100;STARFRUIT;5056;28;;;;;5057;3;5063;28;;;5056.5;383.46875
1;30200;STARFRUIT;5057;2;5056;24;;;5063;2;5064;24;;;5060.0;400.75
1;30200;AMETHYSTS;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;490.0
1;30200;ORCHIDS;1087;9;1086;3;1080;50;1094;9;1095;3;1101;50;1090.5;24616.2421875
1;30300;STARFRUIT;5057;23;;;;;5062;5;5064;23;;;5059.5;405.96875
1;30300;AMETHYSTS;10002;1;9998;10;9995;23;10005;23;;;;;10003.5;490.0
1;30300;ORCHIDS;1087;6;1086;3;1080;39;1094;6;1095;3;1101;39;1090.5;24736.2421875
1;30400;ORCHIDS;1087;8;1086;2;1080;44;1094;8;1095;2;1101;44;1090.5;24736.2421875
1;30400;STARFRUIT;5057;26;;;;;5064;26;;;;;5060.5;407.59375
1;30400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;492.0
1;30500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;492.0
1;30500;ORCHIDS;1087;6;1086;3;1080;40;1095;6;1096;3;1102;40;1091.0;24736.2421875
1;30500;STARFRUIT;5057;21;;;;;5064;21;;;;;5060.5;410.9375
1;30600;STARFRUIT;5060;3;5057;26;;;5064;26;;;;;5062.0;412.3125
1;30600;AMETHYSTS;10000;3;9998;8;9996;1;10004;1;10005;25;;;10002.0;492.0
1;30600;ORCHIDS;1089;7;1088;2;1082;51;1096;7;1097;2;1103;51;1092.5;24736.2421875
1;30700;STARFRUIT;5057;24;;;;;5064;24;;;;;5060.5;409.890625
1;30700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;492.0
1;30700;ORCHIDS;1089;6;1088;2;1082;42;1097;6;1098;2;1104;42;1093.0;24806.2421875
1;30800;ORCHIDS;1089;5;1088;2;1082;49;1097;5;1098;2;1104;49;1093.0;24806.2421875
1;30800;STARFRUIT;5057;31;;;;;5064;31;;;;;5060.5;405.421875
1;30800;AMETHYSTS;10002;11;9996;2;9995;29;10004;2;10005;29;;;10003.0;492.0
1;30900;AMETHYSTS;10002;1;9998;9;9996;1;10004;1;10005;24;;;10003.0;514.0
1;30900;ORCHIDS;1091;7;1090;3;1084;41;1098;7;1099;3;1105;41;1094.5;24826.2421875
1;30900;STARFRUIT;5063;1;5058;3;5057;25;5064;25;;;;;5063.5;411.609375
1;31000;STARFRUIT;5064;1;5058;31;;;5065;31;;;;;5064.5;428.6953125
1;31000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;516.0
1;31000;ORCHIDS;1091;10;1090;2;1084;51;1098;10;1099;2;1105;51;1094.5;24826.2421875
1;31100;STARFRUIT;5058;28;;;;;5065;28;;;;;5061.5;432.1015625
1;31100;AMETHYSTS;9996;2;9995;26;;;10002;7;10004;2;10005;26;9999.0;516.0
1;31100;ORCHIDS;1090;6;1089;5;1083;48;1097;6;1098;5;1104;48;1093.5;24826.2421875
1;31200;ORCHIDS;1089;9;1088;4;1082;46;1093;7;1096;9;1097;4;1091.0;25096.2421875
1;31200;STARFRUIT;5058;26;;;;;5065;26;;;;;5061.5;432.6796875
1;31200;AMETHYSTS;9995;26;;;;;10002;4;10005;26;;;9998.5;516.0
1;31300;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;516.0
1;31300;ORCHIDS;1088;8;1087;2;1081;47;1095;8;1096;2;1102;47;1091.5;25096.2421875
1;31300;STARFRUIT;5064;1;5058;26;;;5066;26;;;;;5065.0;438.25
1;31400;STARFRUIT;5059;1;5058;23;;;5065;24;;;;;5062.0;438.6328125
1;31400;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;516.0
1;31400;ORCHIDS;1087;6;1086;5;1080;45;1094;6;1095;5;1101;45;1090.5;25366.2421875
1;31500;STARFRUIT;5059;27;;;;;5065;1;5066;26;;;5062.0;441.1953125
1;31500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;516.0
1;31500;ORCHIDS;1087;6;1086;2;1080;44;1094;6;1095;2;1101;44;1090.5;25536.2421875
1;31600;ORCHIDS;1087;6;1086;4;1080;36;1094;6;1095;4;1101;36;1090.5;25536.2421875
1;31600;STARFRUIT;5060;4;5059;20;;;5066;20;;;;;5063.0;446.890625
1;31600;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;516.0
1;31700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;516.0
1;31700;ORCHIDS;1088;10;1087;2;1081;47;1095;10;1096;2;1102;47;1091.5;25606.2421875
1;31700;STARFRUIT;5059;20;;;;;5064;2;5066;20;;;5061.5;442.2421875
1;31800;STARFRUIT;5059;30;;;;;5066;30;;;;;5062.5;449.078125
1;31800;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;516.0
1;31800;ORCHIDS;1086;7;1085;4;1079;52;1093;7;1094;4;1100;52;1089.5;25976.2421875
1;31900;STARFRUIT;5060;6;5059;27;;;5066;27;;;;;5063.0;445.1328125
1;31900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;516.0
1;31900;ORCHIDS;1087;9;1086;3;1080;56;1094;9;1095;3;1101;56;1090.5;25976.2421875
1;32000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;516.0
1;32000;ORCHIDS;1086;8;1085;4;1079;53;1093;8;1094;4;1100;53;1089.5;26196.2421875
1;32000;STARFRUIT;5059;29;;;;;5061;4;5066;29;;;5060.0;449.3203125
1;32100;ORCHIDS;1085;8;1084;4;1078;43;1092;8;1093;4;1099;43;1088.5;26416.2421875
1;32100;STARFRUIT;5059;20;;;;;5066;20;;;;;5062.5;444.890625
1;32100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;516.0
1;32200;STARFRUIT;5059;22;;;;;5062;4;5064;2;5066;22;5060.5;447.96875
1;32200;AMETHYSTS;9996;2;9995;20;;;10000;4;10002;7;10004;2;9998.0;516.0
1;32200;ORCHIDS;1084;8;1083;5;1077;45;1091;8;1092;5;1098;45;1087.5;26686.2421875
1;32300;STARFRUIT;5059;29;;;;;5064;5;5066;29;;;5061.5;444.59375
1;32300;AMETHYSTS;10002;1;9998;3;9996;2;10004;2;10005;27;;;10003.0;516.0
1;32300;ORCHIDS;1085;5;1084;4;1078;51;1092;5;1093;4;1099;51;1088.5;26756.2421875
1;32400;ORCHIDS;1084;5;1083;5;1077;50;1091;5;1092;5;1098;50;1087.5;26756.2421875
1;32400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;518.0
1;32400;STARFRUIT;5059;29;;;;;5064;2;5066;29;;;5061.5;444.4921875
1;32500;ORCHIDS;1084;6;1083;3;1077;45;1088;5;1091;6;1092;3;1086.0;26756.2421875
1;32500;STARFRUIT;5059;31;;;;;5066;31;;;;;5062.5;445.609375
1;32500;AMETHYSTS;9998;5;9996;2;9995;29;10004;2;10005;29;;;10001.0;518.0
1;32600;STARFRUIT;5059;23;;;;;5066;23;;;;;5062.5;446.40625
1;32600;ORCHIDS;1084;5;1083;2;1077;48;1091;5;1092;2;1098;48;1087.5;26876.2421875
1;32600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;518.0
1;32700;STARFRUIT;5059;22;;;;;5065;1;5066;21;;;5062.0;442.3359375
1;32700;AMETHYSTS;10002;3;9996;1;9995;21;10004;1;10005;21;;;10003.0;518.0
1;32700;ORCHIDS;1084;7;1083;5;1077;45;1091;7;1092;5;1098;45;1087.5;26876.2421875
1;32800;ORCHIDS;1085;8;1084;5;1078;51;1092;8;1093;5;1099;51;1088.5;26876.2421875
1;32800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;524.0
1;32800;STARFRUIT;5058;24;;;;;5065;24;;;;;5061.5;438.3125
1;32900;ORCHIDS;1085;7;1084;3;1078;48;1092;7;1093;3;1099;48;1088.5;27046.2421875
1;32900;STARFRUIT;5059;27;;;;;5064;5;5066;28;;;5061.5;445.6171875
1;32900;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;524.0
1;33000;STARFRUIT;5058;22;;;;;5061;6;5065;22;;;5059.5;436.4609375
1;33000;ORCHIDS;1085;10;1084;2;1078;43;1092;10;1093;2;1099;43;1088.5;27216.2421875
1;33000;AMETHYSTS;9995;22;;;;;10000;6;10005;22;;;9997.5;524.0
1;33100;STARFRUIT;5058;21;;;;;5059;1;5065;21;;;5058.5;438.3515625
1;33100;AMETHYSTS;9998;7;9995;21;;;10005;21;;;;;10001.5;524.0
1;33100;ORCHIDS;1086;6;1085;2;1079;40;1090;8;1093;6;1094;2;1088.0;27236.2421875
1;33200;ORCHIDS;1085;7;1084;2;1078;45;1092;7;1093;2;1099;45;1088.5;27456.2421875
1;33200;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;524.0
1;33200;STARFRUIT;5058;27;;;;;5063;1;5065;27;;;5060.5;438.015625
1;33300;ORCHIDS;1085;7;1084;3;1078;45;1092;7;1093;3;1099;45;1088.5;27576.2421875
1;33300;STARFRUIT;5058;25;;;;;5063;5;5065;25;;;5060.5;438.6640625
1;33300;AMETHYSTS;9995;25;;;;;10002;6;10005;25;;;9998.5;524.0
1;33400;STARFRUIT;5059;21;;;;;5066;21;;;;;5062.5;446.4296875
1;33400;ORCHIDS;1086;9;1085;3;1079;41;1090;8;1093;9;1094;3;1088.0;27576.2421875
1;33400;AMETHYSTS;9998;2;9996;1;9995;20;10004;1;10005;20;;;10001.0;524.0
1;33500;STARFRUIT;5060;3;5059;26;;;5065;1;5066;25;;;5062.5;445.2890625
1;33500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;524.0
1;33500;ORCHIDS;1085;7;1084;5;1078;49;1092;7;1093;5;1099;49;1088.5;27576.2421875
1;33600;ORCHIDS;1086;10;1085;2;1079;55;1093;10;1094;2;1100;55;1089.5;27576.2421875
1;33600;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;524.0
1;33600;STARFRUIT;5059;2;5058;26;;;5065;28;;;;;5062.0;442.3203125
1;33700;ORCHIDS;1088;7;1087;2;1081;51;1095;7;1096;2;1102;51;1091.5;27496.2421875
1;33700;STARFRUIT;5058;6;5057;27;;;5064;29;;;;;5061.0;428.953125
1;33700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;524.0
1;33800;STARFRUIT;5058;25;;;;;5064;1;5065;24;;;5061.0;430.515625
1;33800;ORCHIDS;1090;7;1089;4;1083;42;1097;7;1098;4;1104;42;1093.5;27496.2421875
1;33800;AMETHYSTS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;524.0
1;33900;STARFRUIT;5057;20;;;;;5064;20;;;;;5060.5;428.0546875
1;33900;AMETHYSTS;9995;20;;;;;10002;7;10005;20;;;9998.5;524.0
1;33900;ORCHIDS;1091;7;1090;2;1084;46;1098;7;1099;2;1105;46;1094.5;27566.2421875
1;34000;ORCHIDS;1091;7;1090;4;1084;49;1098;7;1099;4;1105;49;1094.5;27736.2421875
1;34000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;524.0
1;34000;STARFRUIT;5058;2;5057;25;;;5064;27;;;;;5061.0;428.359375
1;34100;STARFRUIT;5057;29;;;;;5064;29;;;;;5060.5;422.9765625
1;34100;ORCHIDS;1092;9;1091;3;1085;53;1099;9;1100;3;1106;53;1095.5;27806.2421875
1;34100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;524.0
1;34200;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;524.0
1;34200;ORCHIDS;1090;8;1089;5;1083;47;1097;8;1098;5;1104;47;1093.5;28176.2421875
1;34200;STARFRUIT;5057;22;;;;;5063;1;5064;21;;;5060.0;416.59375
1;34300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;524.0
1;34300;STARFRUIT;5057;30;;;;;5064;30;;;;;5060.5;425.5234375
1;34300;ORCHIDS;1090;9;1089;3;1083;49;1097;9;1098;3;1104;49;1093.5;28176.2421875
1;34400;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;524.0
1;34400;ORCHIDS;1090;8;1089;2;1083;46;1098;8;1099;2;1105;46;1094.0;28176.2421875
1;34400;STARFRUIT;5058;26;;;;;5065;26;;;;;5061.5;434.109375
1;34500;STARFRUIT;5058;21;;;;;5063;4;5065;21;;;5060.5;432.4296875
1;34500;ORCHIDS;1091;7;1090;3;1084;47;1098;7;1099;3;1105;47;1094.5;28176.2421875
1;34500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;524.0
1;34600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;524.0
1;34600;ORCHIDS;1089;6;1088;4;1082;44;1096;6;1097;4;1103;44;1092.5;28496.2421875
1;34600;STARFRUIT;5058;22;;;;;5065;22;;;;;5061.5;434.9375
1;34700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;524.0
1;34700;STARFRUIT;5057;29;;;;;5064;29;;;;;5060.5;425.25
1;34700;ORCHIDS;1091;7;1090;3;1084;56;1098;7;1099;3;1105;56;1094.5;28466.2421875
1;34800;AMETHYSTS;10002;4;10000;4;9995;27;10005;27;;;;;10003.5;524.0
1;34800;ORCHIDS;1092;5;1091;3;1085;42;1099;5;1100;3;1106;42;1095.5;28486.2421875
1;34800;STARFRUIT;5061;3;5060;4;5057;27;5064;27;;;;;5062.5;421.84375
1;34900;STARFRUIT;5056;26;;;;;5063;26;;;;;5059.5;414.4375
1;34900;ORCHIDS;1093;7;1092;3;1086;47;1100;7;1101;3;1107;47;1096.5;28486.2421875
1;34900;AMETHYSTS;9995;26;;;;;10002;9;10005;26;;;9998.5;532.0
1;35000;AMETHYSTS;9998;7;9995;24;;;10005;24;;;;;10001.5;532.0
1;35000;ORCHIDS;1093;10;1092;2;1086;44;1100;10;1101;2;1107;44;1096.5;28656.2421875
1;35000;STARFRUIT;5056;24;;;;;5061;7;5063;24;;;5058.5;407.9140625
1;35100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;532.0
1;35100;STARFRUIT;5056;20;;;;;5063;20;;;;;5059.5;407.71875
1;35100;ORCHIDS;1094;5;1093;3;1087;41;1101;5;1102;3;1108;41;1097.5;28726.2421875
1;35200;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;532.0
1;35200;ORCHIDS;1093;7;1092;4;1086;38;1100;7;1101;4;1107;38;1096.5;28996.2421875
1;35200;STARFRUIT;5056;20;;;;;5062;1;5063;20;;;5059.0;404.6171875
1;35300;STARFRUIT;5057;6;5056;31;;;5062;1;5063;30;;;5059.5;403.34375
1;35300;ORCHIDS;1092;10;1091;2;1085;60;1099;10;1100;2;1106;60;1095.5;28996.2421875
1;35300;AMETHYSTS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;544.0
1;35400;AMETHYSTS;9995;25;;;;;10002;10;10005;25;;;9998.5;544.0
1;35400;ORCHIDS;1091;7;1090;2;1084;43;1098;7;1099;2;1105;43;1094.5;29266.2421875
1;35400;STARFRUIT;5056;25;;;;;5063;25;;;;;5059.5;403.28125
1;35500;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;544.0
1;35500;STARFRUIT;5055;21;;;;;5062;21;;;;;5058.5;396.1640625
1;35500;ORCHIDS;1090;5;1089;4;1083;38;1098;5;1099;4;1105;38;1094.0;29266.2421875
1;35600;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;546.0
1;35600;ORCHIDS;1094;9;1091;8;1090;2;1098;8;1099;2;1105;42;1096.0;29266.2421875
1;35600;STARFRUIT;5056;4;5055;20;;;5062;20;;;;;5059.0;390.046875
